Rho
	9.49159	9.43329	9.45357	9.38664	9.43656	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	9.74117	9.46133	9.53598	9.34645	9.33011	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.0127	9.66459	9.49707	9.32892	9.34028	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.0206	9.57313	9.52018	9.29938	9.36327	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.0372	9.58909	9.49995	9.29537	9.38692	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.0442	9.59591	9.51218	9.30583	9.33669	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.0288	9.59822	9.51497	9.30009	9.33669	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.0744	9.59813	9.47186	9.41296	9.39139	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	9.94308	9.47048	9.33678	9.22692	9.36121	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
	10.3751	10.2876	9.99133	9.30571	9.33034	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396	9.43396
